dataset,missing_data_type,missing_rate,iteration_nr,fixing_method,prediction_method,MAPE,MAE,RMSE,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10
vibr,MCAR,2,5,interpolate_polynomial,XGBoost,27.51007817985228,9.275870971165617,9.687182048038697,42.01130294799805,39.7366828918457,27.476709365844727,39.59602737426758,37.85844039916992,33.36940002441406,35.46028518676758,30.4011287689209,29.88579750061035,34.74312210083008
vibr,MCAR,2,5,interpolate_quadratic,XGBoost,27.51007817985228,9.275870971165617,9.687182048038697,42.01130294799805,39.7366828918457,27.476709365844727,39.59602737426758,37.85844039916992,33.36940002441406,35.46028518676758,30.4011287689209,29.88579750061035,34.74312210083008
vibr,MCAR,2,5,mtfsd2all4,XGBoost,28.97062471045641,9.62785518594833,10.59859262148062,41.17855072021485,41.59907531738281,28.610538482666016,36.67860412597656,37.70759963989258,34.0262451171875,42.49155044555664,35.10618209838867,29.18394470214844,30.72372817993164
vibr,MCAR,2,5,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,5,rpsd2all4,XGBoost,29.94670390023334,9.924727515660244,10.954645910397597,48.385066986083984,36.08635330200195,30.933124542236328,37.5989875793457,36.846466064453125,33.37351989746094,45.32032012939453,27.11667251586914,32.56263732910156,37.00004196166992
vibr,MCAR,2,5,specsd2all4,XGBoost,26.8749980674289,9.020646933995206,9.64820553627031,41.132568359375,36.0281867980957,28.64961242675781,37.89064407348633,39.03027725219727,34.730712890625,39.86520767211914,25.21230697631836,35.414058685302734,31.362178802490234
vibr,MCAR,2,6,gafsd2all4,XGBoost,28.014712331757764,9.728266028843835,10.627703326183498,43.00913619995117,30.478281021118164,29.22469139099121,37.72015380859375,35.14720153808594,31.40342903137207,41.06539535522461,23.306535720825195,33.41410446166992,32.183353424072266
vibr,MCAR,2,6,impute_bfill,XGBoost,27.3234920839754,9.590122870884851,10.695308137296037,38.958595275878906,38.2672233581543,29.50082778930664,40.52363586425781,29.99839210510254,30.662782669067383,33.251827239990234,28.166202545166016,34.173641204833984,32.28721618652344
vibr,MCAR,2,6,impute_ffill,XGBoost,27.72242849714618,9.476979331456144,10.582611147966434,45.38857650756836,38.70612335205078,30.82563018798828,34.85772705078125,29.8356990814209,38.487937927246094,40.32900619506836,28.260009765625,37.36056900024414,29.430803298950195
vibr,MCAR,2,6,impute_mean,XGBoost,27.46196922935268,9.234811095677331,10.073997587437065,42.94414520263672,36.5274772644043,29.842885971069336,40.50862503051758,33.098384857177734,33.69953536987305,38.475345611572266,26.93062210083008,32.76578903198242,39.45927429199219
vibr,MCAR,2,6,impute_median,XGBoost,28.940451237201604,9.872919921360928,11.08578497380008,41.494510650634766,39.3599853515625,31.94219207763672,42.15608215332031,28.83226203918457,33.05854415893555,37.418060302734375,30.028892517089844,34.178733825683594,33.34782409667969
vibr,MCAR,2,6,impute_mode,XGBoost,22.25737995318566,7.741979484044033,9.408516215023468,36.16288375854492,36.36515426635742,31.227344512939453,40.2520751953125,35.00909423828125,28.335769653320312,32.627140045166016,31.51071548461914,34.0917854309082,37.50175857543945
vibr,MCAR,2,6,interpolate_akima,XGBoost,24.41804893889896,8.411468963108975,9.364214744436246,45.91164779663086,31.869773864746094,30.100322723388672,37.93766403198242,35.35807800292969,33.14176559448242,35.8638916015625,24.90659523010254,32.2480583190918,41.4024772644043
vibr,MCAR,2,6,interpolate_cubic,XGBoost,27.90002904802017,9.650682715855556,11.753698387833897,39.08217239379883,37.84344100952149,31.773900985717773,40.93717956542969,25.837968826293945,32.82692337036133,39.53959274291992,35.41652297973633,36.50641632080078,28.222835540771484
vibr,MCAR,2,6,interpolate_index,XGBoost,27.652199354921308,9.942573050938565,11.690591179385455,36.44552993774414,40.84598159790039,29.937185287475582,35.54850006103516,22.340835571289062,33.66456604003906,33.416168212890625,30.977548599243164,26.3819580078125,33.21736526489258
vibr,MCAR,2,6,interpolate_linear,XGBoost,27.652199354921308,9.942573050938565,11.690591179385455,36.44552993774414,40.84598159790039,29.937185287475582,35.54850006103516,22.340835571289062,33.66456604003906,33.416168212890625,30.977548599243164,26.3819580078125,33.21736526489258
vibr,MCAR,2,6,interpolate_nearest,XGBoost,27.72242849714618,9.476979331456144,10.582611147966434,45.38857650756836,38.70612335205078,30.82563018798828,34.85772705078125,29.8356990814209,38.487937927246094,40.32900619506836,28.260009765625,37.36056900024414,29.430803298950195
vibr,MCAR,2,6,interpolate_pchip,XGBoost,20.33770569064411,7.154869536839444,8.620958882238577,42.71721267700195,31.732349395751957,33.11899185180664,36.32019805908203,33.68044662475586,30.95063591003418,35.52907943725586,32.89459609985352,34.30311965942383,39.49136352539063
vibr,MCAR,2,6,interpolate_polynomial,XGBoost,25.532109644428967,9.089525388258876,10.564261698160449,35.496883392333984,38.63123321533203,38.11899948120117,35.388912200927734,26.113924026489254,35.81645584106445,35.14072799682617,31.02640724182129,31.508399963378903,28.84770965576172
vibr,MCAR,2,6,interpolate_quadratic,XGBoost,25.532109644428967,9.089525388258876,10.564261698160449,35.496883392333984,38.63123321533203,38.11899948120117,35.388912200927734,26.113924026489254,35.81645584106445,35.14072799682617,31.02640724182129,31.508399963378903,28.84770965576172
vibr,MCAR,2,6,mtfsd2all4,XGBoost,29.778775874592668,10.256325687989609,11.369357864115834,43.454872131347656,33.76053237915039,27.823598861694336,38.13549041748047,27.783992767333984,33.37480926513672,42.978515625,27.82811546325684,40.5634651184082,33.517269134521484
vibr,MCAR,2,6,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,6,rpsd2all4,XGBoost,26.729711595450627,9.190337447606044,10.361085676844056,41.04878616333008,35.66130065917969,29.303844451904297,41.25189208984375,30.681604385375977,31.925989151000977,36.96372222900391,29.937349319458008,36.63476943969727,34.227779388427734
vibr,MCAR,2,6,specsd2all4,XGBoost,29.28225874026305,10.138077239476162,11.458790276798885,40.100868225097656,41.38116836547852,29.91315078735352,39.83356857299805,25.891843795776367,31.905967712402344,35.32567596435547,28.90240859985352,30.15699005126953,38.17915725708008
vibr,MCAR,2,7,gafsd2all4,XGBoost,22.597603579263023,7.756246541518154,9.191353724858455,46.359710693359375,33.01365661621094,34.58878707885742,36.02159118652344,39.72091674804688,29.133018493652344,37.55789566040039,28.679140090942383,34.68568420410156,39.19181060791016
vibr,MCAR,2,7,impute_bfill,XGBoost,26.27446774347372,8.803610114537197,10.051259691533188,40.97823333740234,43.16035079956055,31.6738338470459,36.04630661010742,38.458251953125,32.21823501586914,38.82018661499024,34.852333068847656,32.7115592956543,30.743772506713867
vibr,MCAR,2,7,impute_ffill,XGBoost,27.550266862784078,8.85617778726669,10.232672262040822,45.57761001586914,42.619876861572266,32.184226989746094,35.44621276855469,43.66268157958984,36.12646865844727,44.01153564453125,33.29401016235352,31.34539031982422,32.1696891784668
vibr,MCAR,2,7,impute_mean,XGBoost,22.20638276973561,7.502610546115496,8.518309151879642,43.14884948730469,37.09708023071289,32.30937957763672,35.448326110839844,40.1497802734375,32.5399169921875,37.20928192138672,39.68968963623047,39.09947967529297,33.77839660644531
vibr,MCAR,2,7,impute_median,XGBoost,25.18029892098297,8.380346373997646,9.319617559850712,44.74756240844727,40.05681610107422,30.0930233001709,34.55715560913086,38.6805534362793,33.6783447265625,40.16341018676758,33.66876602172852,34.453895568847656,34.835906982421875
vibr,MCAR,2,7,impute_mode,XGBoost,26.909661877181257,9.183999137364346,9.506761297771655,41.18181991577149,35.914146423339844,25.14516830444336,39.574180603027344,37.41288757324219,36.84675979614258,35.11773681640625,29.182147979736328,32.01861572265625,29.031322479248047
vibr,MCAR,2,7,interpolate_akima,XGBoost,24.99025787468824,8.443618460517088,9.703704116641076,42.55018997192383,38.17734909057617,31.31762313842773,34.41753005981445,39.65751647949219,30.964244842529297,41.2451286315918,36.89262008666992,33.31205368041992,31.39690971374512
vibr,MCAR,2,7,interpolate_cubic,XGBoost,27.706121897174462,9.445160832322262,10.666917918693969,43.959938049316406,40.27848815917969,34.77106475830078,37.87493133544922,31.050464630126957,32.370365142822266,39.01934814453125,37.94439315795898,29.714550018310547,35.805274963378906
vibr,MCAR,2,7,interpolate_index,XGBoost,22.224245018699225,7.597523465073728,9.004664248916987,38.30681228637695,38.86122131347656,34.378780364990234,34.32659149169922,34.79326629638672,31.249650955200195,37.19785690307617,42.90077972412109,33.71220397949219,39.78578567504883
vibr,MCAR,2,7,interpolate_linear,XGBoost,22.224245018699225,7.597523465073728,9.004664248916987,38.30681228637695,38.86122131347656,34.378780364990234,34.32659149169922,34.79326629638672,31.249650955200195,37.19785690307617,42.90077972412109,33.71220397949219,39.78578567504883
vibr,MCAR,2,7,interpolate_nearest,XGBoost,27.550266862784078,8.85617778726669,10.232672262040822,45.57761001586914,42.619876861572266,32.184226989746094,35.44621276855469,43.66268157958984,36.12646865844727,44.01153564453125,33.29401016235352,31.34539031982422,32.1696891784668
vibr,MCAR,2,7,interpolate_pchip,XGBoost,25.800707781782783,8.713022681098142,10.282417903799203,38.90242767333984,37.13858795166016,30.72614479064941,37.04064178466797,34.47085189819336,29.26586151123047,42.03253936767578,37.48473739624024,29.703781127929688,39.103782653808594
vibr,MCAR,2,7,interpolate_polynomial,XGBoost,29.113383391633263,9.821737828171871,11.157096025530125,45.52270126342773,39.62117004394531,35.25104522705078,40.19488525390625,32.73392105102539,29.89582252502441,39.68892288208008,39.74722671508789,29.18160820007324,39.54132080078125
vibr,MCAR,2,7,interpolate_quadratic,XGBoost,29.113383391633263,9.821737828171871,11.157096025530125,45.52270126342773,39.62117004394531,35.25104522705078,40.19488525390625,32.73392105102539,29.89582252502441,39.68892288208008,39.74722671508789,29.18160820007324,39.54132080078125
vibr,MCAR,2,7,mtfsd2all4,XGBoost,22.67508551418336,7.496845792311609,8.731917620290965,43.4129524230957,29.709901809692383,39.0064697265625,35.47199249267578,41.80109786987305,40.5765495300293,42.571998596191406,27.525026321411133,36.99147415161133,29.74210357666016
vibr,MCAR,2,7,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,7,rpsd2all4,XGBoost,27.942871745703933,9.485554007969814,9.928267425822993,41.6666259765625,41.36287307739258,30.935386657714844,36.2783432006836,35.85854721069336,34.95252227783203,37.12647247314453,26.18310546875,30.265888214111328,33.07233428955078
vibr,MCAR,2,7,specsd2all4,XGBoost,27.04486105735696,8.742263678990323,10.130693697405324,42.76058197021485,45.84238815307617,31.788782119750977,33.02078628540039,39.40534210205078,37.530738830566406,42.7878532409668,33.766170501708984,28.34488868713379,35.84206008911133
vibr,MCAR,2,8,gafsd2all4,XGBoost,29.17250897260903,9.897158698521572,11.6880566545565,45.05074691772461,43.92060852050781,29.98745346069336,36.50502395629883,28.668926239013672,29.92681884765625,40.2355842590332,35.598445892333984,34.210044860839844,38.037696838378906
vibr,MCAR,2,8,impute_bfill,XGBoost,28.42923036158642,9.47393928967418,10.536690703686777,47.188270568847656,39.0909538269043,30.64517974853516,41.70534896850586,31.12264060974121,36.83297729492188,37.65501022338867,28.80997657775879,39.642822265625,37.13040542602539
vibr,MCAR,2,8,impute_ffill,XGBoost,29.9344375026148,9.97016418405624,11.54550298014138,43.17068862915039,43.75415802001953,29.98598289489746,38.15399932861328,35.38393020629883,27.48777198791504,41.86305236816406,34.47653579711914,31.392656326293945,38.20238876342773
vibr,MCAR,2,8,impute_mean,XGBoost,24.396623340737207,8.307240460890712,10.243767676045149,43.35845565795898,31.18889045715332,34.59217071533203,44.2872428894043,33.80323791503906,30.211151123046875,36.60749053955078,32.454833984375,30.68132209777832,41.24269485473633
vibr,MCAR,2,8,impute_median,XGBoost,32.93267255477754,11.37891490884872,12.04863247707894,48.88566207885742,37.62960433959961,30.184215545654297,40.55077362060547,29.596620559692383,31.88750648498535,38.73748397827149,26.035907745361328,31.84368133544922,32.155452728271484
vibr,MCAR,2,8,impute_mode,XGBoost,18.131325334170366,6.613433041489742,8.02793363033204,40.7475700378418,30.17919921875,35.00163269042969,36.76923370361328,34.12439727783203,32.09317779541016,30.890958786010746,37.04231643676758,32.136173248291016,35.68693161010742
vibr,MCAR,2,8,interpolate_akima,XGBoost,30.41859651452863,10.08691280313583,11.682973267016395,45.38995361328125,40.39682388305664,29.876407623291016,41.72904586791992,30.05684471130371,31.230836868286133,41.61419677734375,30.262771606445312,34.67426681518555,41.84877395629883
vibr,MCAR,2,8,interpolate_cubic,XGBoost,21.18035501800952,7.755156101807968,9.411104410727344,45.72700119018555,31.84244728088379,33.580543518066406,34.478172302246094,30.94755172729492,32.86051177978516,33.19329833984375,32.61927795410156,37.92745208740234,29.607091903686523
vibr,MCAR,2,8,interpolate_index,XGBoost,28.50306289615346,9.515771178685146,10.808657897895888,41.63758087158203,41.14775466918945,31.04262351989746,39.61668014526367,32.04410934448242,33.10939407348633,40.98872375488281,31.62145233154297,36.73720932006836,33.36724853515625
vibr,MCAR,2,8,interpolate_linear,XGBoost,28.50306289615346,9.515771178685146,10.808657897895888,41.63758087158203,41.14775466918945,31.04262351989746,39.61668014526367,32.04410934448242,33.10939407348633,40.98872375488281,31.62145233154297,36.73720932006836,33.36724853515625
vibr,MCAR,2,8,interpolate_nearest,XGBoost,29.9344375026148,9.97016418405624,11.54550298014138,43.17068862915039,43.75415802001953,29.98598289489746,38.15399932861328,35.38393020629883,27.48777198791504,41.86305236816406,34.47653579711914,31.392656326293945,38.20238876342773
vibr,MCAR,2,8,interpolate_pchip,XGBoost,26.56551971660443,9.015894393406828,9.809993127890923,46.24789810180664,36.69302368164063,26.285951614379883,40.41542053222656,31.47107315063477,36.555511474609375,34.17279815673828,30.621318817138672,31.78472900390625,40.34062194824219
vibr,MCAR,2,8,interpolate_polynomial,XGBoost,21.928090801496403,7.785888638123886,9.03801809397362,44.22794342041016,31.995790481567383,30.331254959106445,41.21841812133789,32.27252578735352,33.594078063964844,28.88759994506836,30.497743606567383,41.78510665893555,37.558536529541016
vibr,MCAR,2,8,interpolate_quadratic,XGBoost,21.928090801496403,7.785888638123886,9.03801809397362,44.22794342041016,31.995790481567383,30.331254959106445,41.21841812133789,32.27252578735352,33.594078063964844,28.88759994506836,30.497743606567383,41.78510665893555,37.558536529541016
vibr,MCAR,2,8,mtfsd2all4,XGBoost,28.28514552784872,9.491640166722256,11.152256906032186,37.99442672729492,46.81189727783203,29.42383575439453,37.01827621459961,30.10832023620605,35.21708297729492,38.2159538269043,31.745153427124023,37.21083831787109,31.10793113708496
vibr,MCAR,2,8,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,8,rpsd2all4,XGBoost,24.059222549303986,8.520965079747159,9.27254918212918,42.51836395263672,34.08369064331055,30.321563720703125,38.28370666503906,30.901994705200195,35.555755615234375,32.37080764770508,28.546152114868164,34.146324157714844,32.264137268066406
vibr,MCAR,2,8,specsd2all4,XGBoost,27.79087755389392,9.583391537293808,10.40353794314344,44.15877151489258,35.32027053833008,26.99651336669922,42.69544982910156,28.80199813842773,37.80263519287109,33.18451690673828,28.15597343444824,42.12237548828125,33.88851547241211
vibr,MCAR,2,9,gafsd2all4,XGBoost,26.7011925509184,8.921344443183104,10.528544264806202,42.46449661254883,38.72893524169922,32.41206359863281,41.71677780151367,32.27783203125,30.98296165466309,38.773921966552734,38.39638519287109,32.415164947509766,40.58076477050781
vibr,MCAR,2,9,impute_bfill,XGBoost,27.80866630529728,9.601082114659269,10.757770752466383,40.578086853027344,42.67304229736328,30.390748977661133,36.62621307373047,30.24146270751953,31.700828552246094,36.74743270874024,34.02400207519531,30.51143455505371,33.43448638916016
vibr,MCAR,2,9,impute_ffill,XGBoost,31.96041003223544,10.428506545506435,11.258256813585245,41.380401611328125,41.422096252441406,28.91983413696289,39.91749572753906,38.02756881713867,35.48671340942383,44.61460113525391,30.515766143798828,25.2808895111084,34.50776672363281
vibr,MCAR,2,9,impute_mean,XGBoost,25.18603236758508,8.425735930882412,9.364225161904962,40.14635467529297,37.92813491821289,30.508056640625,38.59059524536133,35.14291000366211,32.98252487182617,38.5141487121582,30.83362197875977,31.573774337768555,39.56999588012695
vibr,MCAR,2,9,impute_median,XGBoost,26.15250214126879,8.865881415229001,10.13089015090242,43.59931182861328,39.59440994262695,33.72321319580078,36.71183395385742,33.25918960571289,31.837743759155277,39.735050201416016,37.96375274658203,31.371002197265625,36.55611038208008
vibr,MCAR,2,9,impute_mode,XGBoost,28.873647332013363,9.792768554173428,10.217182784039766,42.78330612182617,39.40245819091797,26.40114021301269,36.52761459350586,32.56759262084961,36.40998840332031,39.55548477172852,31.49336624145508,30.234832763671875,32.92326736450195
vibr,MCAR,2,9,interpolate_akima,XGBoost,25.15566546852564,8.56646717020126,9.511994134041243,40.83707809448242,33.49805450439453,30.504796981811523,37.95618438720703,33.873268127441406,32.99449920654297,40.39703750610352,28.947362899780277,34.32223892211914,36.07052612304688
vibr,MCAR,2,9,interpolate_cubic,XGBoost,24.888963998870047,8.502817611180264,9.89153222978771,42.698463439941406,30.60166549682617,32.99746322631836,43.02421569824219,34.1844596862793,32.21928024291992,37.92206573486328,31.919174194335938,30.84699440002441,36.739871978759766
vibr,MCAR,2,9,interpolate_index,XGBoost,26.58355097522056,8.77765414319531,10.442846581639389,41.49469757080078,40.03606796264648,33.44904327392578,40.20860290527344,35.746456146240234,29.7075309753418,40.75299072265625,39.5876350402832,33.301658630371094,39.90047836303711
vibr,MCAR,2,9,interpolate_linear,XGBoost,26.58355097522056,8.77765414319531,10.442846581639389,41.49469757080078,40.03606796264648,33.44904327392578,40.20860290527344,35.746456146240234,29.7075309753418,40.75299072265625,39.5876350402832,33.301658630371094,39.90047836303711
vibr,MCAR,2,9,interpolate_nearest,XGBoost,31.96041003223544,10.428506545506435,11.258256813585245,41.380401611328125,41.422096252441406,28.91983413696289,39.91749572753906,38.02756881713867,35.48671340942383,44.61460113525391,30.515766143798828,25.2808895111084,34.50776672363281
vibr,MCAR,2,9,interpolate_pchip,XGBoost,25.707875255515344,9.011649589024502,10.190943354521808,44.194923400878906,32.43263626098633,33.69469451904297,37.490116119384766,30.82378387451172,32.56370162963867,39.09398651123047,32.46554183959961,29.122055053710938,34.11439895629883
vibr,MCAR,2,9,interpolate_polynomial,XGBoost,27.232219443405736,9.290078811131435,10.696989439451931,38.63536071777344,33.52789306640625,30.278827667236328,37.59205627441406,31.25660896301269,31.499053955078125,44.25031280517578,28.78555679321289,33.90409469604492,35.0697021484375
vibr,MCAR,2,9,interpolate_quadratic,XGBoost,27.232219443405736,9.290078811131435,10.696989439451931,38.63536071777344,33.52789306640625,30.278827667236328,37.59205627441406,31.25660896301269,31.499053955078125,44.25031280517578,28.78555679321289,33.90409469604492,35.0697021484375
vibr,MCAR,2,9,mtfsd2all4,XGBoost,24.071377717889263,8.716467259901943,10.152697502763807,41.43438720703125,38.66153717041016,34.70659637451172,34.21651077270508,28.53397750854492,30.16401481628418,32.4624137878418,31.881427764892575,30.77923583984375,34.38951110839844
vibr,MCAR,2,9,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,9,rpsd2all4,XGBoost,28.283883407189936,9.67911430827441,11.45464802980226,40.70624923706055,42.051605224609375,34.51848220825195,34.84590148925781,32.827919006347656,28.171384811401367,42.66600799560547,37.1154670715332,31.796571731567383,31.86079406738281
vibr,MCAR,2,9,specsd2all4,XGBoost,24.70514567293954,8.391143773573818,9.859263963567132,37.52396011352539,35.44145584106445,35.7686882019043,41.01078796386719,32.24887466430664,32.948585510253906,38.325931549072266,29.657094955444336,36.66252517700195,34.073699951171875
vibr,MCAR,2,10,gafsd2all4,XGBoost,31.971089462488127,10.756771163426356,11.473474307827509,45.38994598388672,38.74166870117188,29.41099166870117,39.86170196533203,31.877456665039062,34.13630294799805,42.88667297363281,28.67221069335937,33.25114440917969,31.653181076049805
vibr,MCAR,2,10,impute_bfill,XGBoost,29.01162652047673,9.614292983494718,10.951452048325311,43.7421989440918,34.9005012512207,28.82098197937012,41.648319244384766,31.38103675842285,34.664424896240234,44.334232330322266,31.746965408325195,35.51783752441406,36.04008483886719
vibr,MCAR,2,10,impute_ffill,XGBoost,22.422679172431177,7.928449325047451,9.117646816063038,36.09529495239258,36.25730514526367,28.596508026123047,37.47605514526367,32.317222595214844,31.51107215881348,31.094602584838867,28.599193572998047,31.0275821685791,39.27619552612305
vibr,MCAR,2,10,impute_mean,XGBoost,24.04860704310181,8.118979339085538,9.135289147037092,41.852298736572266,35.01823043823242,33.87119674682617,37.368682861328125,31.804595947265625,41.32609939575195,39.25507354736328,29.89650154113769,33.20454788208008,31.890560150146484
vibr,MCAR,2,10,impute_median,XGBoost,26.717240886598503,8.9627019544691,9.85551923860953,43.51996994018555,36.800540924072266,31.2109489440918,41.52742385864258,35.84112548828125,34.24229431152344,36.04546737670898,23.81854248046875,40.38751983642578,37.53915786743164
vibr,MCAR,2,10,impute_mode,XGBoost,28.274429778264505,9.461309882025876,10.792265227377174,41.83369064331055,43.77408599853516,29.56757354736328,37.20595169067383,28.231321334838867,41.16091537475586,38.944801330566406,38.389278411865234,33.53294372558594,30.843669891357425
vibr,MCAR,2,10,interpolate_akima,XGBoost,29.19927146021448,9.947934035740811,11.088065557312984,41.89348983764648,32.71001434326172,29.804317474365234,40.93589782714844,29.97941017150879,33.96753692626953,42.84553909301758,27.68271255493164,34.34855270385742,32.81208038330078
vibr,MCAR,2,10,interpolate_cubic,XGBoost,31.778801527547973,10.840476493321376,12.050438421833151,44.72632598876953,39.87032699584961,31.130247116088867,43.20956039428711,26.11833953857422,34.378292083740234,38.48566055297852,30.9865779876709,32.85148239135742,32.11117935180664
vibr,MCAR,2,10,interpolate_index,XGBoost,24.45236749477264,8.530839423619229,9.383798433621694,43.84194564819336,30.418228149414062,30.64131736755371,39.53642654418945,31.735462188720703,40.43424224853516,35.19386672973633,28.724166870117188,32.34929275512695,29.48660087585449
vibr,MCAR,2,10,interpolate_linear,XGBoost,24.45236749477264,8.530839423619229,9.383798433621694,43.84194564819336,30.418228149414062,30.64131736755371,39.53642654418945,31.735462188720703,40.43424224853516,35.19386672973633,28.724166870117188,32.34929275512695,29.48660087585449
vibr,MCAR,2,10,interpolate_nearest,XGBoost,22.422679172431177,7.928449325047451,9.117646816063038,36.09529495239258,36.25730514526367,28.596508026123047,37.47605514526367,32.317222595214844,31.51107215881348,31.094602584838867,28.599193572998047,31.0275821685791,39.27619552612305
vibr,MCAR,2,10,interpolate_pchip,XGBoost,28.636886209786027,9.645926251038926,10.545960943635208,44.312007904052734,37.43725204467773,27.500253677368164,42.33501434326172,31.424583435058597,35.9829216003418,37.25773620605469,28.88594436645508,38.26300048828125,33.35021209716797
vibr,MCAR,2,10,interpolate_polynomial,XGBoost,35.79444159405146,12.166349868260342,13.111329070991836,43.07848739624024,40.19944763183594,28.23627281188965,46.03135299682617,27.86827087402344,32.13199234008789,39.82782745361328,26.954317092895508,33.10844421386719,28.86332893371582
vibr,MCAR,2,10,interpolate_quadratic,XGBoost,35.79444159405146,12.166349868260342,13.111329070991836,43.07848739624024,40.19944763183594,28.23627281188965,46.03135299682617,27.86827087402344,32.13199234008789,39.82782745361328,26.954317092895508,33.10844421386719,28.86332893371582
vibr,MCAR,2,10,mtfsd2all4,XGBoost,29.54661700619316,9.601920585118252,10.336691999470522,42.08681869506836,36.01321029663086,29.12778854370117,39.82777786254883,40.76312255859375,40.38014221191406,43.98558807373047,24.30655288696289,29.782224655151367,31.22336769104004
vibr,MCAR,2,10,original,XGBoost,24.795828106753863,8.542809180699306,9.812448372457494,41.63980102539063,34.578956604003906,32.699432373046875,34.565853118896484,32.05474090576172,35.474395751953125,41.94960403442383,31.446712493896484,35.41889572143555,29.900955200195312
vibr,MCAR,2,10,rpsd2all4,XGBoost,28.155671571711476,8.651505546055752,10.33908581186597,43.66145324707031,43.69282531738281,27.45019149780273,40.78691864013672,36.5566520690918,45.01626586914063,43.66761016845703,32.06643295288086,32.59712219238281,41.29609680175781
vibr,MCAR,2,10,specsd2all4,XGBoost,26.162690800856907,9.285132094245116,10.776479589039166,39.5111198425293,38.2268180847168,33.17475509643555,35.60372543334961,29.6527042388916,31.290706634521484,37.27037811279297,37.94757843017578,31.78804588317871,27.60380172729492
vibr,MCAR,5,1,gafsd2all4,XGBoost,26.84117126865652,9.058930363282578,10.352754186501553,40.8414192199707,39.7932243347168,27.62594223022461,42.69694900512695,29.497577667236328,34.85057067871094,34.359130859375,31.66776657104492,39.99275207519531,37.45048141479492
vibr,MCAR,5,1,impute_bfill,XGBoost,28.10187382387844,9.700368194066003,11.369189805609972,35.63125228881836,42.54801559448242,29.55505752563477,38.25028610229492,27.122243881225582,35.07459259033203,37.23695373535156,34.04636001586914,32.38866424560547,28.1649169921875
vibr,MCAR,5,1,impute_ffill,XGBoost,28.533447692178115,9.415547255955657,11.256488452670292,40.90428924560547,31.67976951599121,31.5806827545166,39.956298828125,35.08041000366211,33.353816986083984,49.12135696411133,27.836042404174805,35.705326080322266,33.638973236083984
vibr,MCAR,5,1,impute_mean,XGBoost,25.55868136071461,8.409068681602054,9.737158235781497,44.86474609375,25.177549362182617,35.247989654541016,40.49908828735352,38.26697540283203,37.500633239746094,43.19048690795898,27.982789993286133,27.928890228271484,39.085697174072266
vibr,MCAR,5,1,impute_median,XGBoost,24.50997946933144,8.132540306539783,9.302285217190606,43.35039138793945,31.00063133239746,37.41642379760742,40.50082015991211,37.272743225097656,35.18444061279297,39.82508087158203,25.78909111022949,32.14298248291016,42.52191925048828
vibr,MCAR,5,1,impute_mode,XGBoost,24.50750733263407,8.220582936781826,9.545077857008728,43.75619125366211,30.654645919799805,35.68501663208008,36.88756942749024,34.69554901123047,35.653228759765625,43.68387222290039,27.22149658203125,34.13558578491211,38.1870002746582
vibr,MCAR,5,1,interpolate_akima,XGBoost,23.928427715490823,7.991990818604843,9.472237440915732,42.8051643371582,35.69085693359375,33.05146026611328,42.348236083984375,31.75299644470215,36.39150238037109,35.14681625366211,27.862245559692383,41.136478424072266,42.147605895996094
vibr,MCAR,5,1,interpolate_cubic,XGBoost,24.01214369051564,8.290443577393905,10.027803165836216,42.45754623413086,32.30625534057617,32.94375228881836,43.92030334472656,28.640117645263672,35.32924270629883,34.5888557434082,33.613853454589844,41.80171585083008,35.641441345214844
vibr,MCAR,5,1,interpolate_index,XGBoost,21.02302335571808,6.985870346517809,8.095192798704637,41.86199188232422,32.811126708984375,34.357147216796875,41.045936584472656,36.6595458984375,37.110599517822266,35.60057067871094,29.595895767211918,34.78488540649414,45.23346328735352
vibr,MCAR,5,1,interpolate_linear,XGBoost,21.02302335571808,6.985870346517809,8.095192798704637,41.86199188232422,32.811126708984375,34.357147216796875,41.045936584472656,36.6595458984375,37.110599517822266,35.60057067871094,29.595895767211918,34.78488540649414,45.23346328735352
